count,year,operator
2,1947,Aerovias Brasil
1,1947,Aeronautica Militare Italiana - AMI
1,1947,Aeroflot / Ukraine
5,1947,"Aeroflot, Moscow Civil Aviation Directorate"
1,1947,"Aeroflot, Krasnoyarsk Civil Aviation Directorate"
1,1947,"Aeroflot, Kazakstan Civil Aviation Directorate"
1,1947,Aeroflot / Georgia
1,1947,"Aeroflot, Far East Civil Aviation Directorate"
2,1947,Aeroflot
1,1947,Aéro Cargo
1,1947,AB Trafik-Turist-Transportflyg
2,1947,AB Aerotransport
1,1948,Vías Aéreas de Colombia - VIARCO
2,1948,Unknown
1,1948,Universal Transportes Aéreos - UTA
9,1948,United States Navy
2,1948,United States Marine Corps
1,1948,United States Coast Guard
27,1948,United States Air Force - USAF
1,1948,United Airlines
1,1948,Transporturile Aeriene Romano-Sovietice - TARS
1,1948,Transportes Carga Aérea - TCA
1,1948,Transportes Aéreos Nacionales - TAN
1,1948,Transporte Aéreo Transandino
2,1948,Transcontinental & Western Air - TWA
1,1948,Trans Caribbean Airways
1,1948,Trans-Canada Air Lines - TCAL
1,1948,Transandina Ecuador
1,1948,Technical and Aeronautical Exploitations - TAE
3,1948,TAP Air Portugal
1,1948,TABSO
2,1948,Superior Oil Corp.
1,1948,Soviet Ministry of Internal Affairs
1,1948,Soviet Air Force
1,1948,South African Airways - SAA
1,1948,South African Air Force - SAAF
1,1948,SOCOTRA
1,1948,Société Indochinoise de Transport Aériens
2,1948,Société de Transports Aériens - STA
3,1948,Sociedad Colombiana de Transportes Aéreos - SCOLTA
1,1948,SNCAC
1,1948,Slick Airways
1,1948,Skyways International Trading and Transport
1,1948,Shell Company of Ecuador
1,1948,Scottish Airlines
1,1948,Scandinavian Airlines System - SAS
3,1948,Sabena
1,1948,R.W. Duff
1,1948,Royal Norwegian Air Force - RNoAF
2,1948,Royal Egyptian Air Force (REAF)
1,1948,Royal Canadian Air Force - RCAF
1,1948,Royal Australian Air Force - RAAF
35,1948,Royal Air Force - RAF
1,1948,Rimouski Airlines
1,1948,R.A. Brand & Co. Ltd.
1,1948,Qantas
4,1948,Polyarnaya Aviatsiya
4,1948,Philippine Air Lines
1,1948,Peruvian International Airways
3,1948,Pan American World Airways (Pan Am)
1,1948,Pan African Air Charter
1,1948,Pakistan Airways
1,1948,Pacific Overseas Airlines
1,1948,Pacific Alaska Air Express
1,1948,Onzeair
3,1948,Northwest Airlines
1,1948,New Zealand National Airways Corporation - NAC
1,1948,New Holland Airways
1,1948,New England Air Express
1,1948,Middle East Airlines - MEA
1,1948,Mexicana de Aviación
3,1948,Mercury Aviation Services
2,1948,LOT Polskie Linie Lotnicze
1,1948,Linhas Aéreas Paulistas - LAP
1,1948,Líneas Aéreas de Nicaragua - LANICA
2,1948,Linea Aeropostal Venezolana - LAV
1,1948,Linea Aérea Transatlantica Colombia - LATCO
2,1948,Limitada Nacional de Servicio Aéreo - LANSA
1,1948,Latécoère
3,1948,L'Armée de L'Air
3,1948,KLM Royal Dutch Airlines
2,1948,KLM Interinsulair Bedrijf
1,1948,Jugoslovenske Sovjet Transport Aviacija - JUSTA
1,1948,Indian Overseas Airlines
2,1948,Indian National Airways
2,1948,Iberia
7,1948,Heyl Ha'Avir (Israeli Air Force)
1,1948,Gulf Transportation Co.
1,1948,Guinea Air Traders
1,1948,Guest Aerovias Mexico
1,1948,Fuerza Aérea Ecuatoriana
1,1948,Fuerza Aérea Colombiana
1,1948,Força Aérea Brasileira - FAB
2,1948,Flota Aérea Mercante Argentina - FAMA
1,1948,Flight Refuelling
1,1948,Faucett
1,1948,Expreso Aéreo Interamericano
1,1948,Ethiopian Air Lines
3,1948,Eastern Air Lines
2,1948,Eagle Air Freight
1,1948,Dominicana de Aviacion
1,1948,Det Norske Luftfartselskap - DNL
1,1948,Det Danske Luftfartselskab - DDL
1,1948,Delta Air Lines
4,1948,CSA Ceskoslovenské Aerolinie
1,1948,Cruzeiro do Sul
1,1948,Compagnie Air Transport - CAT
1,1948,Commercial Airways
1,1948,Colonial Airlines
1,1948,Coastal Air Lines
2,1948,Civil Air Transport
1,1948,Civil Aeronautics Administration
3,1948,China National Aviation Corporation - CNAC
1,1948,Central Air Transport
1,1948,Cathay Pacific Airways
1,1948,Bruning Aviation
1,1948,British South American Airways - BSAA
4,1948,British Overseas Airways Corporation - BOAC
4,1948,British European Airways - BEA
2,1948,Avio Linee Italiane - ALI
2,1948,Avianca
1,1948,AVENSA
3,1948,Australian National Airways - ANA
2,1948,AURI - Air Force of the Republic of Indonesia
1,1948,"Armada Argentina, Comando de Aviación Naval"
2,1948,American Airlines
5,1948,ALFA - Aviacion del Litoral Fluvial Argentino
1,1948,Air Transport Charter
1,1948,Air Transport
1,1948,Airline Transport Carriers
1,1948,Air-India
10,1948,Air France
1,1948,Airborne Transport
1,1948,Aigle Azur
1,1948,Agencia Interamericana de Aviación - AIDA
1,1948,Aerovías Cubanas Internacionales
1,1948,Aerovias Brasil
1,1948,Aeroplane and Armament Experimental Establishment
1,1948,"Aeroflot, Yakutsk Civil Aviation Directorate"
2,1948,Aeroflot / Uzbekistan
1,1948,Aeroflot / Tajikistan
4,1948,"Aeroflot, Moscow Civil Aviation Directorate"
1,1948,"Aeroflot, Krasnoyarsk Civil Aviation Directorate"
1,1948,"Aeroflot, Kazakstan Civil Aviation Directorate"
1,1948,Aeroflot / Georgia
2,1948,"Aeroflot, Far East Civil Aviation Directorate"
4,1948,"Aeroflot, East Siberia Civil Aviation Directorate"
1,1948,Aeroflot / Buguruslan Advanced Flying Training College
1,1948,Aerea Teseo
1,1949,Varig
2,1949,Unknown
10,1949,United States Navy
26,1949,United States Air Force - USAF
1,1949,United Airlines
1,1949,Türk Hava Kuvvetleri (Turkish Air Force)
2,1949,Transporturile Aeriene Romano-Sovietice - TARS
1,1949,Transportes Carga Aérea - TCA
1,1949,Transportes Aéreos de Jalisco - TAJ
1,1949,Transportes Aéreos Bandeirantes
1,1949,Transporte Aéreo Transandino
1,1949,Transporte Aéreo Militar - TAM Peru
1,1949,Transocean Air Lines
2,1949,Transcontinental & Western Air - TWA
1,1949,Trans Asiatic Airlines
1,1949,Transandina Ecuador
1,1949,Trans-Air Hawaii
2,1949,Technical and Aeronautical Exploitations - TAE
1,1949,Tatmadaw Lei (Burmese Air Force)
1,1949,Superior Oil Corp.
1,1949,Strato-Freight
1,1949,Standard Airlines
1,1949,Société Transafricaine d'Aviation
1,1949,Société de Transports Aériens Alpes Provence-STAAP
1,1949,Sociedad Aeronautica del Tolima S.A. - SAETA
1,1949,Slick Airways
4,1949,Skyways
1,1949,Shell Company of Ecuador
1,1949,Seattle Air Charter
2,1949,Scandinavian Airlines System - SAS
1,1949,SAVAG - Viação Aérea Gaucha
1,1949,SAIDE- Serv. Aériens Intercontinent. d'Egypte
2,1949,Sabena
1,1949,Royal Hellenic Air Force
3,1949,Royal Canadian Air Force - RCAF
20,1949,Royal Air Force - RAF
1,1949,REAL Transportes Aéreos
1,1949,RANSA - Rutas Aéreas Nacionales SA
1,1949,Queensland Airlines
1,1949,Qantas
1,1949,Philippine Air Lines
1,1949,Pan American World Airways (Pan Am)
1,1949,Pan African Air Charter
1,1949,Pakair
1,1949,Pacific Petroleum
1,1949,O. Steiner
1,1949,Northeast Airlines
1,1949,New Zealand National Airways Corporation - NAC
2,1949,Mexicana de Aviación
1,1949,Meteor Air Transport
3,1949,Maszovlet
1,1949,MAP Tyumen No. 26
1,1949,MAP Omsk Aviation Plant 166
1,1949,MacRobertson Miller Airlines
1,1949,Lutheran Mission
2,1949,LOT Polskie Linie Lotnicze
4,1949,Lloyd Aéreo Boliviano - LAB
1,1949,Linhas Aéreas Brasileiras
1,1949,Linee Aeree Transcontinentali Italiane - LATI
1,1949,Lineas Aéreas Guerrero Oaxaca (LAGOSA)
1,1949,Líneas Aéreas de Nicaragua - LANICA
1,1949,Linea Aérea Transatlantica Colombia - LATCO
1,1949,Limitada Nacional de Servicio Aéreo - LANSA
3,1949,L'Armée de L'Air
1,1949,L.A.Piedra
1,1949,La Legión Caribe
2,1949,KLM Royal Dutch Airlines
1,1949,Kenting Aviation
1,1949,Iranian Airways
1,1949,Hong Kong Airways
3,1949,Heyl Ha'Avir (Israeli Air Force)
1,1949,Harrington's Inc
1,1949,Guinea Air Traders
1,1949,Golden North Airways
1,1949,Golden Airways
1,1949,General Electric
1,1949,Fuerza Aérea Ecuatoriana
2,1949,Fuerza Aérea Argentina - FAA
1,1949,Francisco Pignatari
2,1949,Força Aérea Brasileira - FAB
1,1949,Flota Aérea Mercante Argentina - FAMA
1,1949,Flight Refuelling
1,1949,Faucett
1,1949,Fairbanks Morse and Company
1,1949,El Al Israel Airlines
2,1949,Eastern Air Lines
1,1949,Dalmia Jain Airways
1,1949,Continental Charters
1,1949,Compagnie Aérienne de Transports Indochinois - CATI
1,1949,Coastal Cargo
4,1949,Civil Air Transport
1,1949,China National Aviation Corporation - CNAC
1,1949,Central Air Transport
2,1949,Cathay Pacific Airways
2,1949,Capital Airlines
2,1949,Canadian Pacific Air Lines - CPAL
1,1949,California Arrow Airlines
2,1949,British South American Airways - BSAA
3,1949,British Overseas Airways Corporation - BOAC
2,1949,British European Airways - BEA
1,1949,Bristol Aeroplane Company
1,1949,Bharat Airways
1,1949,Beechcraft
1,1949,Bataafse Petroleum Maatschappij (BPM)
1,1949,Avio Linee Italiane - ALI
1,1949,AVIANCA
1,1949,Aviaco
1,1949,ANDES - Aerovias Nacionales del Sur
2,1949,American Airlines
1,1949,Alitalia
1,1949,Alaska Airlines
1,1949,Air Transport Associates
1,1949,Air-India
4,1949,Air France
1,1949,Air Ceylon
1,1949,Air Algérie
1,1949,Aigle Azur
1,1949,Aerovías Coahuila
2,1949,Aerovias Brasil
4,1949,Aéronavale
1,1949,Aero Holland
1,1949,"Aeroflot, Yakutsk Civil Aviation Directorate"
1,1949,"Aeroflot, Uralsk Civil Aviation Directorate"
1,1949,Aeroflot / Tajikistan
2,1949,"Aeroflot, Northern Civil Aviation Directorate"
4,1949,"Aeroflot, Moscow Civil Aviation Directorate"
1,1949,"Aeroflot, Kazakstan Civil Aviation Directorate"
1,1949,"Aeroflot, International Civil Aviation Directorate"
1,1949,Aeroflot / Georgia
1,1949,"Aeroflot, East Siberia Civil Aviation Directorate"
1,1949,AECA - Aeroservicios Ecuatorianos
1,1950,Westair Transport
3,1950,VASP - Viação Aérea São Paulo
12,1950,United States Navy
3,1950,United States Marine Corps
65,1950,United States Air Force - USAF
1,1950,Türk Hava Kuvvetleri (Turkish Air Force)
2,1950,Trans World Airlines - TWA
1,1950,Transporturile Aeriene Romano-Sovietice - TARS
1,1950,Transports Aériens Intercontinentaux - TAI
1,1950,Transportes Aéreos Bandeirantes
1,1950,Transporte Aéreo Transandino
1,1950,Transporte Aéreo Militar - TAM
1,1950,Trans Asiatic Airlines
1,1950,Tentara Nasional Indonesia-AU (Air Force)
1,1950,Swissair
1,1950,Soviet Air Force
1,1950,South African Air Force - SAAF
1,1950,Société Transatlantique Aérienne - STA
1,1950,Société Indochinoise de Transport Aériens
1,1950,Sociedad Aeronautica Medellin - SAM
1,1950,SNCASE
1,1950,SEMAF
1,1950,SAVAG - Viação Aérea Gaucha
1,1950,Royal Pakistan Air Force
3,1950,Royal New Zealand Air Force - RNZAF
2,1950,Royal Canadian Air Force - RCAF
4,1950,Royal Australian Air Force - RAAF
17,1950,Royal Air Force - RAF
1,1950,Robinson Airlines
1,1950,Republic of China Air Force - ROCAF
2,1950,RANSA - Rutas Aéreas Nacionales SA
2,1950,Polyarnaya Aviatsiya
1,1950,Philippine Air Lines
1,1950,Panair do Brasil
5,1950,Northwest Orient Airlines
2,1950,New Tribes Mission
1,1950,National Airlines
1,1950,Marine Luchtvaart Dienst (MLD)
2,1950,LOT Polskie Linie Lotnicze
1,1950,Loide Aéreo Nacional
1,1950,Loftleidir
2,1950,Lloyd Aéreo Boliviano - LAB
1,1950,Líneas Aéreas del Caribe - LIDCA
2,1950,Limitada Nacional de Servicio Aéreo - LANSA
3,1950,L'Armée de L'Air
1,1950,KLM Royal Dutch Airlines
1,1950,Jugoslovenski Aerotransport - JAT
1,1950,John W. Galbreath
2,1950,John Fairfax & Sons
1,1950,Jacqueline Cochran
2,1950,Iranian Airways
1,1950,Indian National Airways
1,1950,Indamer
2,1950,"GUSMP, Directorate of Polar Aviation"
1,1950,Garuda Indonesia Airways
3,1950,Fuerza Aérea Colombiana
1,1950,Fuerza Aérea Argentina - FAA
2,1950,Frigorífico Cooperativo Los Andes
1,1950,French High Commissioner to Cameroon
1,1950,Ford Motor Co.
1,1950,Força Aérea Brasileira - FAB
1,1950,Faucett
1,1950,Fairflight
1,1950,El Al Israel Airlines
5,1950,Ejército del Aire
1,1950,DTA-Direcção de Exploração dos Transp. Aéreos
1,1950,Devlet Hava Yollari - DHY
1,1950,Det Norske Luftfartselskap - DNL
1,1950,DETA Moçambique Airlines
1,1950,Deccan Airways
1,1950,Dalstroi Aviation
1,1950,Curtiss Reid Flying Services
1,1950,Cubana de Aviación
7,1950,CSA Ceskoslovenské Aerolinie
1,1950,Companhia Itaú de Transportes Aéreos
1,1950,Compagnie Air Transport - CAT
1,1950,Compagnie Aérienne de Transports Indochinois - CATI
1,1950,Comisión Federal de Electricidad - CFE
1,1950,Central Aérea
1,1950,Caribbean International Airways
2,1950,Canadian Pacific Air Lines - CPAL
1,1950,Bulgarian Air Force
1,1950,British Overseas Airways Corporation - BOAC
3,1950,British European Airways - BEA
2,1950,Bristol Aeroplane Company
1,1950,Bharat Airways
3,1950,Avianca
1,1950,AVENSA
1,1950,Australian National Airways - ANA
1,1950,American Airlines
1,1950,Airways (India)
2,1950,Air Nolis
1,1950,Air Liban
3,1950,Air-India
5,1950,Air France
2,1950,Air Atlas
1,1950,Aigle Azur
1,1950,Aerovias Brasil
2,1950,Aerolineas Argentinas
1,1950,Aeroflot / Uzbekistan
1,1950,Aeroflot / Ukraine
1,1950,"Aeroflot, Moscow Civil Aviation Directorate"
1,1950,"Aeroflot, Krasnoyarsk Civil Aviation Directorate"
1,1950,"Aeroflot, Kazakstan Civil Aviation Directorate"
1,1950,Aeroflot / Georgia
1,1950,"Aeroflot, East Siberia Civil Aviation Directorate"
1,1951,William Dempster
1,1951,West Coast Airlines
1,1951,West African Airways Corp
2,1951,VASP - Viação Aérea São Paulo
16,1951,United States Navy
1,1951,United States Marine Corps
65,1951,United States Air Force - USAF
5,1951,United Airlines
1,1951,UK Ministry of Supply
3,1951,Türk Hava Kuvvetleri (Turkish Air Force)
1,1951,Trans World Airlines - TWA
1,1951,Transports Aériens Intercontinentaux - TAI
1,1951,Transporte Aéreo Militar - TAM Peru
1,1951,Trans Oceanic Airways
2,1951,Transocean Air Lines
1,1951,Trans Australia Airlines - TAA
1,1951,T. Eaton Co.
1,1951,Swissair
1,1951,Suomen Ilmavoimat
1,1951,Soviet Air Force
1,1951,Southwest Airways
1,1951,South African Airways - SAA
1,1951,Sottocentro Soccorso Cadimare
1,1951,Société de Transports Aériens Camerounais - STAC
1,1951,Société de Transports Aériens Alpes Provence-STAAP
1,1951,Sociedad Aeronautica Medellin - SAM
1,1951,Slick Airways
3,1951,Siamese Airways
1,1951,Seaboard & Western Airlines
1,1951,Scandinavian Airlines System - SAS
1,1951,Sabena
1,1951,Royal Pakistan Air Force
1,1951,Royal Hellenic Air Force
2,1951,Royal Canadian Air Force - RCAF
19,1951,Royal Air Force - RAF
1,1951,Robin Airlines
1,1951,REAL Transportes Aéreos
1,1951,Queen Charlotte Airlines
1,1951,Qantas
1,1951,Peninsular Air Transport
2,1951,Pan American World Airways (Pan Am)
1,1951,Pacific Overseas Airlines
1,1951,Overseas National Airways - ONA
1,1951,Northwest Orient Airlines
1,1951,National Homes Corp.
1,1951,National Airlines
1,1951,Monarch Air Service
1,1951,Misrair
2,1951,Mid-Continent Airlines
1,1951,Mexicana de Aviación
1,1951,McInnes Products
1,1951,Marine Luchtvaart Dienst (MLD)
1,1951,MacRobertson Miller Airlines
1,1951,Lyon Air
2,1951,LOT Polskie Linie Lotnicze
2,1951,Loide Aéreo Nacional
1,1951,Lloyd Aéreo Boliviano - LAB
1,1951,Linhas Aéreas Paulistas - LAP
1,1951,Linha Aérea Transcontinental Brasileira
2,1951,Linee Aeree Italiane - LAI
1,1951,Lineas Aéreas Unidas SA - LAUSA
1,1951,Lineas Aéreas Mexicanas - LAMSA
3,1951,Limitada Nacional de Servicio Aéreo - LANSA
5,1951,L'Armée de L'Air
1,1951,Lancashire Aircraft Corp
1,1951,Kalinga Airlines
4,1951,Jugoslovenski Aerotransport - JAT
2,1951,Indian Air Force - IAF
1,1951,Indamer
1,1951,Icelandair Flugfélag Islands
1,1951,Hunting Air Travel
1,1951,Hollinger Ungava Transport
2,1951,"GUSMP, Directorate of Polar Aviation"
1,1951,Gulf Aviation
1,1951,General Tire & Rubber Co.
1,1951,Fuerza Aérea Guatemalteca
2,1951,Fuerza Aérea Colombiana
2,1951,Fuerza Aérea Argentina - FAA
1,1951,Frigorífico Cooperativo Los Andes
2,1951,Força Aérea Brasileira - FAB
1,1951,El Al Israel Airlines
8,1951,Ejército del Aire
2,1951,Eastern Air Lines
1,1951,Devlet Hava Yollari - DHY
1,1951,Deccan Airways
1,1951,Dalstroi Aviation
1,1951,Czechoslovak Air Force
1,1951,Cubana de Aviación
2,1951,Cruzeiro do Sul
1,1951,Continental Charters
1,1951,Companhia Itaú de Transportes Aéreos
2,1951,Compagnie Aérienne de Transports Indochinois - CATI
1,1951,Caribbean International Airways
1,1951,Canadian Veneers Ltd.
1,1951,Canadian Pacific Air Lines - CPAL
1,1951,California Eastern Airways
1,1951,Belgische Luchtmacht
1,1951,Bataafse Petroleum Maatschappij (BPM)
2,1951,Avianca
1,1951,Autrex
1,1951,Australian Department of Civil Aviation
1,1951,ATSA - Aero Transportes SA
1,1951,Alitalia
1,1951,Airways (India)
1,1951,Air Transport Charter
1,1951,Airtaco
1,1951,Air-India
1,1951,Air Fret Transimax
2,1951,Air France
1,1951,Air Carriers
1,1951,Air Algérie
1,1951,Aigle Azur
1,1951,Aéronavale
1,1951,Aeronáutica Militar
3,1951,Aerolineas Argentinas
1,1951,Aero Geral
3,1951,"Aeroflot, Yakutsk Civil Aviation Directorate"
2,1951,"Aeroflot, West Siberia Civil Aviation Directorate"
1,1951,Aeroflot / Uzbekistan
1,1951,"Aeroflot, Uralsk Civil Aviation Directorate"
1,1951,Aeroflot / Ukraine
1,1951,"Aeroflot, Northern Civil Aviation Directorate"
4,1951,"Aeroflot, Moscow Civil Aviation Directorate"
2,1951,"Aeroflot, Krasnoyarsk Civil Aviation Directorate"
1,1951,"Aeroflot, Kazakstan Civil Aviation Directorate"
2,1951,"Aeroflot, East Siberia Civil Aviation Directorate"
1,1951,Aeroflot / Belarus
1,1952,Viaçao Aérea Santos Dumont
1,1952,VASP - Viação Aérea São Paulo
1,1952,Varig
10,1952,United States Navy
1,1952,United States Marine Corps
58,1952,United States Air Force - USAF
1,1952,Union Aéromaritime de Transport
1,1952,UK Ministry of Supply
2,1952,Türk Hava Kuvvetleri (Turkish Air Force)
1,1952,Tropic Airways
1,1952,Transportes Aéreos Tampico - TAT
1,1952,Transportes Aéreos Nacionales
1,1952,TACA de Venezuela
1,1952,TABSO
1,1952,Syrian Airways
2,1952,Svensk Flygvapnet (Swedish Air Force)
1,1952,Surrey Flying Service
1,1952,Soviet Ministry of Internal Affairs
1,1952,South African Airways - SAA
1,1952,Société de Transports Aériens Alpes Provence-STAAP
1,1952,Société des Transports Aériens dExtrême-Orient
1,1952,Société Africaine des Transports Tropicaux - SATT
1,1952,Scandinavian Airlines System - SAS
1,1952,SATEPA
1,1952,Sabena
1,1952,R. P. Weesner
2,1952,Royal Pakistan Air Force
2,1952,Royal Hellenic Air Force
4,1952,Royal Canadian Air Force - RCAF
1,1952,Royal Australian Air Force - RAAF
21,1952,Royal Air Force - RAF
2,1952,Republic of China Air Force - ROCAF
1,1952,RANSA - Rutas Aéreas Nacionales SA
1,1952,Polyarnaya Aviatsiya
1,1952,Phoenix Airlines
3,1952,Philippine Air Lines
3,1952,Pan American World Airways (Pan Am)
1,1952,Panair do Brasil
1,1952,Orient Airways
1,1952,Northwest Orient Airlines
1,1952,Northeast Airlines
1,1952,Nord Aviation
1,1952,National Airlines
1,1952,Misrair
1,1952,Mexicana de Aviación
1,1952,Maszovlet
2,1952,Maritime Central Airways
2,1952,Marine Luchtvaart Dienst (MLD)
2,1952,Magyar Légierö - Hungarian Air Force
3,1952,LOT Polskie Linie Lotnicze
1,1952,Loide Aéreo Nacional
1,1952,Líneas Aéreas de Nicaragua - LANICA
1,1952,L'Armée de L'Air
1,1952,Lake Central Airlines
2,1952,KLM Royal Dutch Airlines
2,1952,Kalinga Airlines
2,1952,Jugoslovenski Aerotransport - JAT
1,1952,Iranian Airways
1,1952,Indian National Airways
1,1952,Indian Air Force - IAF
1,1952,Indamer
1,1952,Hunting Air Transport
1,1952,General Airways
3,1952,Garuda Indonesia Airways
1,1952,Fuerza Aérea Argentina - FAA
2,1952,Fred Olsen Flyveselskap
1,1952,Força Aérea Brasileira - FAB
3,1952,Ejército del Aire
1,1952,Eagle Aviation Ltd.
2,1952,Deccan Airways
1,1952,Czechoslovak Air Force
1,1952,Cubana de Aviación
1,1952,CSA Ceskoslovenské Aerolinie
1,1952,Crewsair
1,1952,Civil Air Transport
1,1952,Caribbean International Airways
