crew_occ,crew_fat,passenger_occ,passenger_fat,ground
,0,,0,
,0,,0,
4,0,12,0,
,,,,
3,2,0,0,
,0,,0,
5,1,0,0,
5,0,36,0,
,,,,
,,,,
7,6,0,0,
,,,,
,,,,
2,0,5,3,
3,1,25,7,1
5,0,0,0,
3,0,0,0,
,,,,
,,,,
,,,,
3,2,7,3,3
4,1,25,22,
,0,,0,
,,,,
4,1,0,0,
,,,,
,0,,0,
8,8,36,36,
,,,,
4,0,20,0,
4,,21,,
7,0,62,0,
3,3,22,22,
,0,,0,
6,0,0,0,
,,,,
0,0,0,0,
,,,,
5,5,13,13,
,0,,0,
3,3,0,0,
2,1,0,0,
,0,,0,
5,0,10,0,
,,,,
5,0,0,0,
3,0,0,0,
5,5,18,18,
4,4,16,16,
,,,,
2,2,0,0,
,,,,
3,3,8,8,
,,,,
3,3,0,0,
3,3,7,4,
2,2,30,30,
5,5,0,0,
5,4,20,3,
2,1,0,0,
2,2,0,0,
,,,,
5,5,11,11,
,0,,0,
4,1,14,0,
0,0,0,0,
6,1,63,0,
3,0,9,0,
,,,,
4,0,11,0,
,,,,
11,9,0,0,
3,3,2,2,
4,0,15,0,
3,2,5,4,
2,2,0,0,
2,0,0,0,
6,0,1,0,
5,5,15,15,
5,0,20,0,
6,6,14,14,
3,0,14,0,
9,9,0,0,
4,4,15,15,
,,,,
0,0,0,0,
,,,,
4,4,11,10,
4,1,12,0,
2,2,11,11,
4,4,19,19,
,,,,
3,3,29,29,
4,4,17,8,
5,5,0,0,
,0,,0,
4,0,9,0,
,,,,
6,1,0,0,
7,7,25,24,
,,,,
,,,,
5,0,12,0,
4,4,0,0,
4,4,10,10,
4,4,15,15,
,,,,
,,,,
5,0,0,0,
,0,,0,1
,0,,0,
5,0,0,0,
,,,,
,,,,
3,0,33,0,
4,4,2,2,
6,0,0,0,
0,0,0,0,
4,4,5,4,
2,2,0,0,
,1,17,0,
2,2,35,35,
,0,,0,
3,3,1,1,
6,6,20,17,
5,3,1,0,
3,3,0,0,
,0,,0,
8,0,0,0,
,0,,0,1
,0,,0,
5,0,0,0,
6,0,22,0,
,,,,
,0,,0,
2,2,0,0,
,0,,0,
4,4,25,24,
4,4,39,39,
,,,,
3,3,2,2,
3,3,19,17,
4,0,22,0,
4,4,9,8,
3,3,0,0,
,,,,
5,5,0,0,
2,2,0,0,
2,0,5,0,
,,,,
3,0,0,0,
2,2,0,0,
6,0,11,0,
3,3,9,9,
,0,,0,
4,3,0,0,
,,,,
7,0,20,0,
3,3,23,23,
,0,,0,
0,0,0,0,
4,4,0,0,
,,,,
,0,,0,
2,2,0,0,
7,0,18,0,
2,0,0,0,
5,0,0,0,
,1,0,0,
3,0,0,0,
4,0,0,0,
,0,,0,
4,0,16,0,
2,0,0,0,
4,0,8,0,
9,9,6,4,
2,2,12,12,
0,0,0,0,
3,3,23,22,
,,,,
,0,,0,
5,0,14,0,
5,0,0,0,
5,0,9,0,
5,4,7,4,
12,12,40,40,
3,0,0,0,
,0,,0,
,,,,
6,0,12,0,
2,0,0,0,
3,3,13,13,
3,0,0,0,
3,0,0,0,
2,2,0,0,
,0,,0,
,,,,
3,3,16,16,
5,0,15,1,
3,0,0,0,
3,0,0,0,
5,5,0,0,
,0,,0,
4,4,33,33,
,0,,0,
3,3,0,0,
,0,,0,
4,1,20,5,
9,7,0,0,
4,0,19,0,
6,6,1,1,
2,2,0,0,
,,,,
10,10,30,30,
4,4,0,0,
9,0,35,0,
,,,,
4,4,0,0,
,,,,
,0,,0,
6,6,0,0,
,,,,
,0,,0,
2,0,0,0,
3,3,2,2,
,,,,
,0,,0,
4,,30,,
,,,,
3,3,0,0,
5,0,15,3,
4,4,0,0,
4,0,0,0,
5,5,3,3,
4,4,2,2,
3,0,6,0,
4,0,19,0,
,,,,
3,0,14,0,
5,5,1,1,
3,3,10,10,
5,0,21,0,
3,3,6,6,
,0,,0,
,,,,
4,4,0,0,
4,3,4,4,
7,7,0,0,
4,4,11,11,
0,0,0,0,
,0,,0,
0,0,0,0,
6,6,1,1,
,,,,
,,,,
2,0,5,0,
5,2,0,0,
,0,,0,
,,,,
4,4,14,14,
,3,,16,
,0,,0,
4,4,4,4,
,0,,0,
,,,,
3,2,37,7,
,,,,
6,6,4,4,
5,4,0,0,
2,2,2,2,
4,0,,0,
,0,,0,
4,3,19,0,
3,3,0,0,
,0,,0,
7,4,0,0,
8,0,0,0,
,,,,
0,0,0,0,
2,2,15,15,
0,0,0,0,
,0,,0,
,0,,0,
,,,,
5,1,0,0,
5,0,10,0,
5,5,21,18,
3,3,0,0,
5,0,30,0,
3,3,37,0,
3,3,29,29,
,0,,0,
,0,,0,
,,,,
,,,,
2,0,0,0,
,0,,0,
3,2,3,3,
4,4,19,19,
,0,,0,
0,0,0,0,
5,5,16,16,
,,,,
3,1,22,7,
4,0,0,0,
,,,,
0,0,0,0,
4,4,0,0,
5,0,9,0,
2,0,0,0,
,2,,0,
5,1,0,0,
3,0,0,0,
7,,30,,
4,4,0,0,
4,3,0,0,
0,0,0,0,
,1,,0,
4,3,0,0,
2,2,0,0,
3,1,3,0,
3,3,0,0,
,,,,
7,7,13,13,
4,1,0,0,
7,7,12,12,
3,3,13,13,
2,2,8,0,
2,0,0,0,
2,0,,0,
,0,,0,
4,4,9,9,
7,7,28,28,
,,,,
3,3,27,11,
4,0,0,0,
4,4,19,19,
3,3,0,0,
,,,,
10,0,23,0,
4,3,5,5,2
4,4,2,2,
7,7,0,0,
0,0,0,0,
5,5,19,19,
3,3,0,0,
5,5,8,8,
,0,,0,
,0,,0,
3,0,0,0,
3,3,24,24,
4,0,21,0,
,0,,0,
2,0,0,0,
2,2,13,13,
4,4,6,6,
,0,,0,
3,3,27,27,
3,1,0,0,
,,,,
,0,,0,
4,2,12,3,
,,,,
4,4,27,27,
4,3,0,0,
,0,,0,
,,,,
6,0,9,0,
9,1,44,0,
4,4,23,23,
4,4,4,4,
,,,,
3,3,18,18,
3,3,4,4,
3,3,0,0,
2,0,8,0,
3,0,0,0,
6,0,9,3,
0,0,0,0,
3,0,0,0,
,0,,0,
,0,,0,
3,0,0,0,
,,,,
9,0,24,0,
,0,,0,
,,,,
4,2,22,20,
3,0,0,0,
,,,,
,,,,
,,,,
4,4,18,18,
,0,,0,
,,,,
3,3,10,10,
,0,,0,
5,1,0,0,
3,0,22,0,
,,,,
5,5,6,6,
5,5,20,20,
2,2,0,0,
2,0,0,0,
3,0,41,0,
3,3,17,2,
,,,,
3,3,29,21,
,,,,
4,0,2,0,
,0,,0,
7,7,0,0,
5,5,6,6,
3,0,0,0,
,,,,
,0,,0,
4,0,0,0,
,0,,0,
4,4,14,14,
3,3,12,12,
5,4,6,2,
,2,,0,
,,,,
2,2,2,1,
,0,,0,
8,0,0,0,
5,5,0,0,
5,5,9,9,
,,,,
6,3,18,11,
6,6,22,22,
2,0,0,0,
,,,,
,0,,0,
,,,,
6,1,0,0,
,0,,0,
3,3,31,31,
4,0,22,0,
4,3,44,32,
0,0,0,0,
0,0,0,0,
,0,,0,
4,0,11,0,
4,0,0,0,
3,3,29,29,
,,,,
3,3,0,0,
,0,,0,
3,0,0,0,7
,4,,0,
3,3,0,0,
4,1,0,0,
5,3,6,5,
6,0,4,0,
5,0,12,0,
6,0,0,0,
3,0,20,0,
,0,,0,
0,0,0,0,
,1,,0,1
,0,,0,
,,,,
3,0,13,1,
,,,,
3,0,25,0,
,,,,
,0,,0,
4,4,31,30,
,,,,
3,0,8,0,
3,3,0,0,
3,3,5,5,
,0,,0,
5,1,20,2,
4,3,0,0,
7,7,14,14,
4,2,4,0,
5,3,4,3,
2,0,1,0,
,0,,0,
4,4,13,13,
5,5,0,0,
,0,,0,
5,0,7,0,
7,3,20,2,
,0,,0,
3,3,9,9,
6,5,1,1,
,,,,
3,2,4,4,
,,,,
5,2,1,1,
2,2,1,1,
,0,,0,
3,0,0,0,
4,4,19,19,
0,0,0,0,
3,3,0,0,
,,,,
,,,,
3,3,21,21,
4,4,51,51,
4,4,18,16,
,,,,
3,3,0,0,
4,4,28,28,1
15,4,0,0,
5,0,20,1,
3,2,0,0,
4,4,22,22,
3,0,,0,
,,,,
3,0,0,0,
3,3,1,1,
,,,,
3,0,0,0,
4,3,21,3,
5,0,10,0,
,0,,0,
,,,,
3,3,0,0,
4,4,4,4,
8,2,4,3,
3,3,13,13,
8,8,36,36,
,,,,
,0,,0,
5,5,0,0,
,0,,0,1
,,,,
6,6,13,13,
7,7,0,0,
5,1,,0,
11,11,37,37,
,,,,
,,,,
,0,,0,
4,3,0,0,
4,0,28,0,
0,0,0,0,
2,2,0,0,
,0,,0,
,0,,0,
8,8,27,27,
8,0,1,0,
3,3,6,6,
6,0,5,0,
,0,,0,
,0,,0,
,,,,
,0,0,0,
5,0,0,0,
3,3,1,1,
3,3,1,1,
3,1,0,0,2
2,2,0,0,
6,5,0,0,
,0,,0,
4,4,11,11,
3,0,15,0,
3,3,3,3,
5,0,5,0,
,0,,0,
3,3,11,11,
3,3,10,10,2
2,2,0,0,
,,,,
,0,,0,
,,,,
0,0,0,0,
4,2,0,0,
,0,,0,
3,3,12,12,
4,0,0,0,
4,0,46,0,
,0,,0,
,,,,
0,0,0,0,
,,,,
,0,,0,
3,0,2,0,
2,0,2,0,
,0,,0,
0,0,0,0,
,0,,0,
,,,,
,,,,
2,1,0,0,
3,3,13,13,
,0,,0,
,0,,0,
,0,,0,
,0,,0,
,0,,0,
,0,,0,
12,12,0,0,
5,5,24,24,
5,5,18,18,
4,4,25,18,
4,0,0,0,
,,,,
4,1,0,0,
3,3,24,23,
,0,,0,
4,0,16,10,
3,0,62,28,
4,4,26,0,
,0,,0,
7,0,26,0,
5,2,1,0,
7,6,0,0,
5,0,0,0,
2,0,2,0,
,0,,0,
5,5,0,0,
,0,,0,
,,,,
,,,,
,,,,
7,0,24,0,
,,,,
2,0,0,0,
5,0,0,0,
,0,,0,
,0,,0,
1,1,3,3,
,0,,0,1
2,1,0,0,
,0,,0,
5,3,6,1,
4,4,0,0,
5,5,78,75,
,1,,0,
,,,,
4,4,22,22,
3,3,9,9,
5,2,22,0,
9,1,2,1,
2,0,0,0,
,,,,
6,0,0,0,
3,0,20,0,
2,2,7,7,
5,4,12,1,
4,4,35,35,
,,,,
5,5,1,1,
7,7,48,48,
,,,,
,0,,0,
4,0,0,0,
9,0,0,0,
,0,,0,
,,,,
,0,,0,
,,,,
,0,,0,
,,,,
3,3,1,1,
,0,24,0,
8,6,44,40,
4,4,8,8,
7,7,44,44,
2,0,0,0,
9,7,0,0,
2,1,0,0,
3,0,15,0,
2,0,1,0,
4,0,0,0,
8,5,43,18,
2,2,0,0,
3,3,0,0,
,0,,0,
8,3,45,37,
3,0,2,0,
4,4,0,0,
4,3,4,0,
7,7,19,19,
4,4,0,0,
5,5,0,0,
,,,,1
,,,,
4,4,7,6,
,0,,0,
5,5,0,0,
3,0,0,0,
,0,,0,
4,4,11,9,
3,3,9,9,
8,8,40,40,
,,,,
,0,,0,
5,0,44,0,
5,0,54,1,
7,0,0,0,
3,3,23,22,
6,6,19,19,
,0,,0,
,,,,
3,0,0,0,
4,0,4,0,
3,0,25,3,
,,,,
3,3,20,13,
6,0,0,0,
,0,,0,
4,4,5,5,
2,2,1,1,
,,,,
,0,,1,
4,0,16,0,
4,3,26,25,
,,,,
6,6,2,2,
2,0,0,0,
1,1,3,0,
,,,,
3,3,3,3,
,,,,
3,3,0,0,
,0,,0,
3,3,0,0,
,,,,
8,8,0,0,
,,,,
5,5,1,1,
3,1,25,6,
3,3,4,1,
,,,,
,0,,0,
,0,,0,
2,0,0,0,
3,2,20,0,
,0,,0,
6,3,50,43,
,,,,
3,0,,0,
5,0,55,0,
11,0,20,0,
,,,,
,,,,
,0,,0,
,0,,0,3
5,5,19,19,
6,0,1,0,
,,,,
3,0,35,0,
4,0,8,2,
7,7,1,1,
,0,,0,
7,5,27,0,
4,4,17,17,
3,0,21,0,
,,,,
,0,,0,
,,,,
3,0,47,0,
3,3,7,7,
,,,,
2,0,0,0,
3,3,28,28,
4,4,0,0,
,,,,
2,0,1,0,
,,,,
3,3,24,12,
8,8,0,0,
2,2,0,0,
10,8,1,1,
2,0,0,0,
,,,,
3,3,12,11,
3,0,45,0,
7,7,51,51,
0,0,0,0,
,,,,
3,2,15,0,
3,0,0,0,
4,0,16,1,
0,0,0,0,
11,11,0,0,
,,,,
3,3,7,7,
1,1,0,0,
9,9,75,74,
0,0,0,0,
4,0,79,0,
3,3,1,1,
2,2,2,2,
0,0,0,0,
0,0,0,0,
5,5,80,80,
2,0,6,1,
2,2,0,0,
3,3,9,9,
2,2,0,0,
8,6,0,0,
,,,,
,0,,0,
,1,,0,
2,2,0,0,
10,1,53,5,
1,1,5,5,
3,0,22,0,
1,1,0,0,
6,0,71,0,
,0,,0,
1,1,2,1,
,,,,
5,0,0,0,
5,5,0,0,
2,2,0,0,1
6,0,71,0,
6,6,149,149,
9,9,0,0,
,0,,0,
,,,,
0,0,0,0,
2,2,12,12,
10,0,41,0,
,,,,
4,0,18,0,
,0,,0,
4,4,0,0,
,,,,
10,0,85,12,
3,3,34,32,
3,3,8,8,
2,2,12,12,
4,0,0,0,
2,2,55,55,1
4,0,46,0,
2,0,0,0,
3,3,25,23,
12,12,11,11,
2,2,0,0,1
1,1,9,9,
8,0,0,0,
3,0,0,0,
0,0,0,0,
4,3,40,11,
5,5,0,0,1
,0,,0,
4,4,0,0,
,0,,0,
4,4,9,9,
7,0,28,0,
2,1,6,4,
4,0,39,1,
4,0,52,11,
,0,,0,
3,3,2,0,
0,0,0,0,
7,0,96,0,
5,0,18,0,
6,6,89,89,
3,3,0,0,
3,0,8,0,
3,0,1,0,
,0,,0,
4,4,22,22,
1,0,0,0,
2,2,7,7,
3,0,0,0,
11,0,96,0,
,0,0,0,
0,0,0,0,
0,0,0,0,
5,0,33,0,
7,0,58,0,
9,3,36,12,
,0,,0,
,,,,
9,9,42,42,
0,0,0,0,
4,4,22,22,
8,0,96,0,
7,6,0,0,
8,5,54,43,2
2,0,9,0,
3,3,36,36,
0,0,0,0,
,,,,
2,0,0,0,
4,0,64,0,
,,,,
,0,,0,
4,3,41,24,1
,,,,
4,0,44,0,
2,2,11,0,
0,0,0,0,
,0,,0,
,,,,
4,0,26,0,
4,0,0,0,
6,3,41,17,
3,2,25,9,
3,3,32,32,
,,,,
,,,,
3,0,2,0,
4,0,55,0,
8,8,0,0,
0,0,0,0,
5,0,97,0,
18,0,0,0,
,0,,0,
2,2,0,0,
4,2,0,0,
,0,,0,
8,0,105,0,
,,,,1
4,0,22,0,
3,3,0,0,
3,0,18,0,
7,7,0,0,
,0,,0,
,0,,0,
5,0,83,0,
,0,,0,
5,0,40,0,
,0,,0,
2,0,5,0,
7,0,25,0,
4,0,16,1,
7,7,98,93,
,,,,
,,,,
7,0,60,0,
,,,,
,0,,0,
6,6,0,0,
0,0,0,0,
,,,,
0,0,0,0,
6,0,16,0,
,0,,0,
7,0,66,0,
4,4,0,0,
3,3,0,0,
3,3,24,13,
,0,,0,
5,1,33,0,
11,0,17,0,1
3,0,1,0,
,0,,0,
,,,,
2,0,84,0,
7,0,19,0,
3,0,0,0,
4,4,0,0,
10,10,74,74,71
,0,,0,
,,,,
10,10,0,0,
5,0,48,0,
4,4,32,32,
,,,,
1,1,1,1,
2,0,0,0,
14,13,0,0,
0,0,0,0,
,0,,0,
,,,,
4,0,25,0,
,,,,
,0,,0,
2,2,17,17,
4,3,0,0,
,0,,0,
6,0,14,0,
1,1,0,0,
5,1,26,3,
3,0,0,0,
7,0,84,0,
3,2,10,9,
31,31,0,0,
2,0,0,0,
4,4,0,0,
2,2,0,0,
3,0,28,0,
2,1,3,2,
2,2,2,2,
6,6,0,0,
,,,,
,0,,0,
,0,,0,
3,0,28,0,
7,7,0,0,
3,0,5,0,
,0,,0,
,0,,0,
2,2,0,0,
5,0,0,0,
7,0,97,0,
4,4,2,2,
,,,,
7,7,72,72,
5,1,0,0,
1,1,2,2,
,,,,
9,0,80,0,
5,0,31,1,
5,5,19,19,
,0,,0,
8,0,52,0,
4,4,0,0,
3,0,0,0,
,,,,
0,0,0,0,
4,0,21,0,
3,3,42,42,
,0,,0,
6,6,0,0,
4,4,0,0,
,,,,
8,0,50,0,
4,0,35,0,
1,1,6,6,
2,1,2,0,
,0,,0,
5,3,0,0,
,0,32,0,
,0,,0,
3,0,11,0,
4,4,0,0,
2,2,0,0,
,0,,0,
4,0,22,0,
4,4,0,0,
3,0,1,0,
,0,,0,
2,0,5,0,
,0,,0,
,,,,
3,2,11,1,
4,4,40,40,
7,7,0,0,
2,0,2,0,
,0,,0,
,,,,
2,0,0,0,
2,2,3,3,
6,6,0,0,
8,0,37,0,
,0,,0,
4,4,0,0,6
,,,,
,0,,0,
13,2,0,0,
,0,11,0,
4,4,0,0,
4,0,64,0,
6,4,0,0,
,0,,0,
0,0,0,0,
1,0,0,0,
,0,,0,
,0,,0,
,0,,0,
5,5,0,0,
5,3,0,0,
4,0,53,0,
3,0,22,0,
,0,,0,
,1,,0,
6,0,0,0,
4,4,51,51,
,0,,0,
,0,,0,
5,4,42,41,
,0,,0,
2,2,0,0,
5,5,91,91,
,0,,0,
7,3,30,30,
3,0,13,4,4
3,3,11,11,
5,5,35,35,
3,3,32,32,
5,0,0,0,
,0,,0,
4,2,52,22,
7,0,72,0,
,0,,0,
4,0,27,1,
4,0,23,0,
4,2,11,2,
3,0,0,0,
2,2,4,3,
7,0,68,0,
5,5,22,17,
4,4,12,12,
0,0,0,0,
7,0,42,0,
2,0,0,0,
8,0,44,0,
7,5,111,22,
,,,,
1,0,4,0,
2,2,6,6,
2,0,1,0,
6,6,21,21,
,,,,
2,2,5,5,
6,5,2,0,
6,0,47,0,
,,,,
,0,,0,
,,,,
4,0,49,0,
3,0,2,0,
7,0,63,0,
6,6,0,0,
,0,,0,
10,0,86,0,
1,1,1,1,
,,,,
2,0,24,4,
,0,,0,
,0,,0,
7,7,0,0,
4,0,0,0,
4,0,57,0,
3,3,11,11,
,,,,
5,0,0,0,
,0,,0,
5,5,70,69,2
12,0,89,0,
12,0,56,0,
11,0,125,0,
2,2,0,0,
,,,,
3,0,0,0,
6,0,87,0,
10,6,0,0,
5,5,69,69,
2,0,10,0,
,0,,0,
,0,,0,
5,1,0,0,
4,4,78,78,
5,,39,,
3,3,3,2,
5,5,0,0,
,0,,0,
6,3,32,8,
2,0,14,0,
2,0,0,0,
2,2,2,0,
5,5,0,0,
,0,,0,
3,0,15,0,
2,2,1,1,
4,0,24,0,
7,6,0,0,
6,6,3,3,
7,0,44,0,
,0,,0,
5,5,25,21,
5,0,68,0,
1,0,4,1,
,0,,0,
,0,,0,
2,0,0,0,
4,0,59,0,
,,,,
,0,,0,
,,,,
,,,,
2,2,0,0,
,0,,0,
2,0,2,0,
2,2,0,0,
,0,,0,
9,0,14,2,
5,0,0,0,
,0,,0,
,,,,
,0,,0,
5,0,4,0,
,0,,0,
8,8,0,0,
,0,,0,
5,0,0,0,
,0,,0,
4,4,0,0,
,,,,
,0,,0,
3,0,7,5,
11,11,76,76,
2,2,3,3,
,0,,0,
4,4,0,0,
2,2,9,9,
3,2,16,4,
4,0,34,0,
,0,,0,
,,,,
,,,,
,,,,
5,5,85,85,
,,,,
2,0,13,0,
6,6,28,28,
2,2,0,0,
3,3,0,0,
7,7,12,10,
2,0,0,0,
7,0,70,10,24
9,0,14,0,
,,,,
4,4,16,15,
4,0,0,0,
6,1,57,22,
4,0,0,0,
4,4,24,24,
,0,,0,
,0,31,0,
4,4,10,10,
4,0,29,0,
,0,,0,
,0,,0,
9,0,5,0,
,0,,0,
5,5,0,0,
1,1,0,0,
3,0,46,0,
10,0,0,0,
8,7,98,85,
,0,,0,
7,0,97,0,
,0,,0,
5,1,18,0,
4,4,0,0,
4,0,1,0,
9,9,38,38,
2,2,0,0,
4,4,32,32,
3,3,0,0,
,,,,
3,0,49,0,
3,3,29,29,
,0,,0,
2,0,0,0,
,0,,0,
0,0,0,0,
6,0,27,0,
12,12,0,0,
5,4,35,34,
3,3,0,0,
2,0,0,0,
9,2,0,0,
,0,,0,
6,0,26,0,
5,0,33,0,
,,,,
2,2,0,0,
,0,47,1,
4,4,0,0,
4,0,16,0,
,0,,0,
6,6,15,14,
3,0,0,0,
,,,,
,,,,
,,,,
5,1,0,0,
6,0,72,0,
6,0,99,0,
,0,,0,
6,5,76,56,
,0,,0,
3,0,1,0,
2,2,0,0,
6,6,0,0,
7,0,8,0,
,0,,0,
,0,,0,
5,5,97,97,
5,5,40,40,
7,0,72,0,
8,8,3,3,
2,2,4,4,
,0,,0,
5,5,0,0,
,,,,
5,1,30,6,
,0,,0,
2,0,1,0,
,,,,
2,2,9,9,
2,1,2,1,
2,1,1,1,
4,1,29,0,
5,0,87,0,
,0,,0,
5,1,68,0,
,,,,
4,,10,,
2,2,4,4,
,0,,0,
,,,,
,0,,0,
2,0,23,0,
,0,,0,
8,6,0,0,
10,1,0,0,
,0,,0,
,0,,0,
4,4,0,0,
0,0,0,0,
11,0,54,0,
2,2,9,6,
,0,,0,
,,,,
4,0,26,5,
,0,,0,
,0,,0,
4,0,29,1,5
10,10,3,3,
4,0,0,0,
,,,,
,0,,0,
5,0,34,0,
2,2,0,0,
,0,,0,
3,0,23,0,
,0,,0,
5,0,95,0,
4,0,40,1,
,0,,0,
2,1,14,9,
,,,,
5,0,7,0,
1,1,2,2,
5,4,0,0,
8,0,0,0,
5,0,80,0,
2,0,0,0,
2,2,0,0,
5,2,26,12,
,0,,0,
3,0,26,0,
7,0,107,1,
11,11,0,0,
3,3,4,4,
2,1,25,6,
19,0,360,0,
,,,,
6,0,55,0,
2,1,0,0,
6,0,96,0,
0,0,0,0,
,0,,0,
,,,,
,0,,0,
,0,,0,
,0,,0,
8,8,15,15,
,0,,0,
4,0,0,0,
,,,,
,0,,0,
0,0,0,0,
,,,,
,0,,0,
,0,,0,
,,,,
,0,,0,
2,0,0,0,
,0,,0,
0,0,0,0,
10,0,84,0,
,,,,
,0,,0,
2,0,0,0,
6,0,75,0,
,0,,0,
4,0,0,0,
,0,,0,
4,4,26,26,
0,0,0,0,
0,0,0,0,
7,7,0,0,
,0,,0,
,,,,
5,5,38,38,
,,,,
0,0,0,0,
1,1,0,0,
,0,,0,
,0,,0,
5,0,89,0,
,0,,0,
,,,,
3,3,18,18,
11,11,0,0,
,0,,0,
4,0,0,0,
8,7,92,92,2
3,0,0,0,
,0,,0,
1,1,10,2,
,0,,0,
,0,,0,
,0,,0,
6,0,14,0,
12,0,68,0,
,0,,0,
4,4,0,0,3
5,5,32,32,
,,,,
0,0,0,0,
6,6,0,0,
0,0,0,0,
17,17,0,0,
4,0,5,0,
0,0,0,0,
5,5,34,34,
3,3,35,0,
12,12,1,1,
5,0,84,0,
10,0,146,0,
,0,,0,
0,0,0,0,1
4,0,0,0,
,0,,0,
10,0,138,1,
3,2,2,0,
,0,,0,
2,0,1,1,
3,2,37,30,
,0,,0,
,0,,0,
,,,,
,0,,0,
4,3,12,2,
,,,,
2,2,0,0,
3,0,1,0,
,,,,
2,2,0,0,
3,3,27,27,
,,,,
7,7,1,1,
2,0,0,0,
5,5,0,0,
4,4,5,5,
,,,,
,,,,
,0,,0,
3,3,0,0,
5,5,39,37,
2,0,13,0,
2,0,4,0,
6,0,68,0,
7,0,56,0,
5,0,62,0,
7,0,0,0,
4,4,3,3,
3,0,0,0,
4,0,26,0,
2,0,0,0,
3,3,3,3,
6,6,73,73,
2,0,0,0,
4,4,71,71,
7,0,0,0,
2,0,0,0,
0,0,0,0,2
,0,,0,
2,2,0,0,
0,0,0,0,
7,3,20,16,
5,0,23,0,
,0,,0,
2,0,0,0,
,,,,
4,3,0,0,
4,0,0,0,
12,0,136,0,
,,,,
4,0,0,0,
0,0,0,0,
7,0,48,2,
,0,,0,
3,0,0,0,2
2,1,0,0,
,,,,
8,5,78,1,
7,0,90,0,
,0,,0,
10,1,219,46,
1,0,1,0,
4,1,43,12,
5,1,55,1,
,0,,0,
2,0,0,0,
4,0,31,7,
5,5,0,0,
,,,,
,1,,0,
2,0,0,0,
0,0,0,0,
5,0,45,0,
2,0,1,0,
,0,,0,
,,,,
4,0,0,0,
8,8,8,8,
4,4,8,8,
2,0,1,0,
4,4,11,11,
3,0,0,0,
5,5,30,30,
,0,,0,
,0,,0,
,,,,
,,,,
4,0,35,0,
7,0,103,0,
6,1,29,5,
,0,,0,
5,0,0,0,
,0,,0,
7,,78,,
3,3,0,0,
4,0,7,0,
,,,,
2,0,27,0,
2,0,0,0,
2,0,0,0,
2,2,10,10,
7,0,14,0,
4,4,17,17,
,,,,
5,0,0,0,
,0,,0,
4,0,26,0,
2,2,3,3,
,,,,
,,,,
2,0,1,0,
3,2,21,15,
2,1,0,0,
7,7,0,0,
,0,,0,
3,3,29,2,
,0,,0,
3,0,0,0,
7,0,52,0,
2,2,0,0,
3,0,38,0,
3,3,36,34,
2,2,2,2,
,0,,0,
19,0,199,0,
,0,,0,
,0,,0,
8,8,57,57,
,0,,0,
,,,,
2,2,0,0,
4,0,29,0,
2,2,0,0,
,0,,0,
4,0,17,0,
,,,,
,0,,1,
,,,,
7,7,155,155,
,,,,
3,3,1,1,
,0,,1,
4,4,0,0,
,0,0,0,
,0,,0,
,0,,0,
4,0,32,0,
,0,,0,
,0,,0,
,,,,
8,4,118,93,
,0,,1,
3,3,0,0,
,0,,0,
,,,,
,0,,0,
3,0,50,0,
3,0,0,0,
4,4,64,64,
,,,,
2,0,0,0,
,,,,
,0,,0,
,0,,0,
7,0,76,0,
,,,,
4,4,2,2,
2,1,0,0,
2,2,0,0,
,0,,0,
,0,,0,
9,9,25,23,
,0,,0,
4,0,23,0,
,,,,
8,8,41,41,
3,3,0,0,
9,0,60,0,
,,,,
,0,,0,
2,0,0,0,
3,0,0,0,
,0,,0,
4,0,18,0,
3,0,19,0,
,,,,
5,3,0,0,
,1,,0,
9,0,87,0,
8,8,17,17,
6,1,115,21,
2,0,4,0,
7,7,18,18,
0,0,0,0,
2,1,5,5,
,0,28,0,
11,10,0,0,
7,0,0,0,
,0,,0,
2,1,1,0,
,0,,0,
8,8,55,55,
5,1,37,9,
,0,,0,
0,0,0,0,
,0,,0,
,0,,0,
,,,,
6,0,80,0,
,0,,0,
2,2,14,14,
4,4,17,15,
0,0,0,0,
4,4,28,28,
6,6,46,46,
,0,,0,
4,4,53,53,
2,0,1,0,
,0,,0,
2,2,3,3,
,0,,0,
5,0,69,0,
3,3,0,0,
2,1,0,0,
8,0,2,0,
1,0,0,0,
7,7,62,62,
,0,,0,
,0,,0,
1,0,7,0,
6,6,0,0,
2,0,0,0,
5,0,71,0,
2,2,6,2,
,,,,
11,2,62,26,
4,4,0,0,
2,2,0,0,
0,0,0,0,
4,0,18,0,
4,0,31,0,
,0,,0,
2,1,0,0,
,0,,1,
4,4,0,0,
,,,,
,0,,0,
,0,,0,
2,0,0,0,
,,,,
,,,,
6,0,43,0,
4,4,6,6,
,0,,0,
4,0,23,0,
,,,,
,,,,
,0,,0,
3,2,0,0,
,0,,0,
,0,,0,
,0,,0,
,0,,0,
3,0,2,0,
4,4,27,17,
4,4,7,2,
3,0,0,0,
4,4,0,0,
5,5,0,0,
4,4,0,0,
5,5,18,18,
15,0,0,0,
6,0,83,0,
,,,,
6,6,86,85,
,0,,0,
,1,,1,
,0,,0,
,,,,
6,0,60,0,
2,2,0,0,
,,,,
,0,,0,
5,4,23,23,
,0,,1,
6,6,17,17,
5,5,0,0,
5,5,43,43,
,,,,
,0,,0,
,0,,0,
3,3,36,36,
6,0,85,0,
16,1,0,0,
,0,,0,
4,0,16,0,
4,0,0,0,
2,0,4,0,
